0	-2.45829E-5	
8E-7	-2.37357E-5	
1.6E-6	-2.3085E-5	
2.4E-6	-2.64931E-5	
3.2E-6	-3.20755E-5	
4E-6	-3.5535E-5	
4.8E-6	-3.50293E-5	
5.6E-6	-3.26005E-5	
6.4E-6	-2.91731E-5	
7.2E-6	-2.62225E-5	
8E-6	-2.591E-5	
8.8E-6	-2.88575E-5	
9.6E-6	-3.17469E-5	
1.04E-5	-3.40211E-5	
1.12E-5	-3.68976E-5	
1.2E-5	-3.47877E-5	
1.28E-5	-3.41918E-5	
1.36E-5	-3.26166E-5	
1.44E-5	-2.82583E-5	
1.52E-5	-2.23764E-5	
1.6E-5	-1.97962E-5	
1.68E-5	-1.54089E-5	
1.76E-5	-1.34891E-5	
1.84E-5	-1.7129E-5	
1.92E-5	-2.1774E-5	
2E-5	-2.40707E-5	
2.08E-5	-2.53238E-5	
2.16E-5	-2.18578E-5	
2.24E-5	-2.32912E-5	
2.32E-5	-2.81939E-5	
2.4E-5	-2.59616E-5	
2.48E-5	-2.01731E-5	
2.56E-5	-1.32314E-5	
2.64E-5	-4.5019E-6	
2.72E-5	7.71206E-7	
2.8E-5	5.32837E-7	
2.88E-5	-2.39846E-6	
2.96E-5	-4.68551E-6	
3.04E-5	-2.59817E-6	
3.12E-5	-7.00883E-7	
3.2E-5	-8.03962E-7	
3.28E-5	-2.12465E-6	
3.36E-5	-6.35731E-6	
3.44E-5	-5.65509E-6	
3.52E-5	-5.60033E-6	
3.6E-5	-9.72991E-6	
3.68E-5	-1.16562E-5	
3.76E-5	-1.26741E-5	
3.84E-5	-1.17496E-5	
3.92E-5	-1.30478E-5	
4E-5	-1.16852E-5	
4.08E-5	-6.77285E-6	
4.16E-5	-4.68229E-6	
4.24E-5	-2.69159E-6	
4.32E-5	2.14344E-6	
4.4E-5	6.55327E-6	
4.48E-5	1.06828E-5	
4.56E-5	1.06667E-5	
4.64E-5	1.40941E-5	
4.72E-5	1.74409E-5	
4.8E-5	1.68772E-5	
4.88E-5	1.54631E-5	
4.96E-5	1.22645E-5	
5.04E-5	6.57581E-6	
5.12E-5	3.78947E-6	
5.2E-5	3.2773E-6	
5.28E-5	1.10024E-8	
5.36E-5	-1.27426E-6	
5.44E-5	1.51853E-6	
5.52E-5	1.88574E-6	
5.6E-5	3.70894E-6	
5.68E-5	4.82348E-6	
5.76E-5	4.17924E-6	
5.84E-5	2.70393E-6	
5.92E-5	2.26823E-7	
6E-5	-5.62932E-6	
6.08E-5	-8.77322E-6	
6.16E-5	-6.71487E-6	
6.24E-5	-2.47899E-6	
6.32E-5	2.17887E-6	
6.4E-5	4.9942E-6	
6.48E-5	4.89757E-6	
6.56E-5	5.24868E-6	
6.64E-5	8.21541E-6	
6.72E-5	8.5633E-6	
6.8E-5	6.12162E-6	
6.88E-5	3.95053E-6	
6.96E-5	1.48309E-6	
7.04E-5	-2.98233E-7	
7.12E-5	1.04823E-6	
7.2E-5	6.2247E-6	
7.28E-5	8.1993E-6	
7.36E-5	1.12562E-5	
7.44E-5	1.44517E-5	
7.52E-5	1.49799E-5	
7.6E-5	9.60375E-6	
7.68E-5	6.04109E-6	
7.76E-5	4.68413E-7	
7.84E-5	-4.24421E-6	
7.92E-5	-8.50586E-6	
8E-5	-1.38498E-5	
8.08E-5	-1.62239E-5	
8.16E-5	-1.64171E-5	
8.24E-5	-1.84497E-5	
8.32E-5	-1.80954E-5	
8.4E-5	-1.84529E-5	
8.48E-5	-1.74254E-5	
8.56E-5	-1.77314E-5	
8.64E-5	-1.43684E-5	
8.72E-5	-1.16755E-5	
8.8E-5	-9.78145E-6	
8.88E-5	-9.62684E-6	
8.96E-5	-1.08058E-5	
9.04E-5	-1.02292E-5	
9.12E-5	-1.44458E-5	
9.2E-5	-1.56118E-5	
9.28E-5	-1.40173E-5	
9.36E-5	-1.18076E-5	
9.44E-5	-8.77322E-6	
9.52E-5	-4.46969E-6	
9.6E-5	-3.00404E-6	
9.68E-5	-2.47577E-6	
9.76E-5	2.52354E-6	
9.84E-5	7.93516E-6	
9.92E-5	1.15461E-5	
1E-4	1.53729E-5	
0.000101	1.82076E-5	
0.000102	1.87391E-5	
0.000102	1.77276E-5	
0.000103	1.61202E-5	
0.000104	1.52956E-5	
0.000105	1.38042E-5	
0.000106	1.33758E-5	
0.000106	1.46514E-5	
0.000107	1.42391E-5	
0.000108	1.16846E-5	
0.000109	6.76264E-6	
0.00011	5.07151E-6	
0.00011	4.00529E-6	
0.000111	-2.01597E-7	
0.000112	-4.72178E-7	
0.000113	1.20929E-6	
0.000114	-6.62229E-7	
0.000114	3.13557E-6	
0.000115	9.50389E-6	
0.000116	1.18489E-5	
0.000117	1.10404E-5	
0.000118	1.42101E-5	
0.000118	1.17684E-5	
0.000119	2.33671E-6	
0.00012	-7.52983E-6	
0.000121	-1.41977E-5	
0.000122	-1.62142E-5	
0.000122	-1.4871E-5	
0.000123	-8.77644E-6	
0.000124	-4.10892E-6	
0.000125	6.8984E-8	
0.000126	3.62841E-6	
0.000126	3.15167E-6	
0.000127	2.88431E-6	
0.000128	2.31416E-6	
0.000129	-1.33868E-6	
0.00013	-1.30731E-7	
0.00013	3.95375E-6	
0.000131	8.39902E-6	
0.000132	9.95808E-6	
0.000133	1.13303E-5	
0.000134	1.67419E-5	
0.000134	1.61911E-5	
0.000135	1.45966E-5	
0.000136	1.42391E-5	
0.000137	1.14495E-5	
0.000138	9.49422E-6	
0.000138	6.61125E-6	
0.000139	7.82886E-6	
0.00014	1.16331E-5	
0.000141	8.76301E-6	
0.000142	3.33528E-6	
0.000142	-2.26639E-6	
0.000143	-5.07528E-6	
0.000144	-3.88021E-6	
0.000145	1.44444E-6	
0.000146	3.94087E-6	
0.000146	2.64595E-6	
0.000147	3.39649E-6	
0.000148	7.01712E-6	
0.000149	5.14238E-6	
0.00015	5.21324E-6	
0.00015	5.83172E-6	
0.000151	1.10275E-5	
0.000152	1.68193E-5	
0.000153	1.96893E-5	
0.000154	1.83558E-5	
0.000154	1.95573E-5	
0.000155	1.93543E-5	
0.000156	1.56886E-5	
0.000157	1.17201E-5	
0.000158	6.76264E-6	
0.000158	4.52391E-6	
0.000159	4.36607E-6	
0.00016	2.51388E-6	
